UNIQUE_ID,COUNTYFP,CNTY_NAME,PREC,G22ATGDFOR,G22ATGOWRI,G22ATGRCHA,G22CNTDSPI,G22CNTLPRO,G22CNTOWRI,G22CNTRMAT,G22GOVABRI,G22GOVDSIS,G22GOVLDAV,G22GOVOWRI,G22GOVRLOM,G22LTGAHOG,G22LTGDCAN,G22LTGIDEL,G22LTGLTAC,G22LTGOWRI,G22LTGRANT,G22SOSAHAN,G22SOSDAGU,G22SOSLCRA,G22SOSOWRI,G22SOSRMAR,G22SQ1NO,G22SQ1YES,G22SQ2NO,G22SQ2YES,G22SQ3NO,G22SQ3YES,G22TREAHEN,G22TREDCON,G22TRELELL,G22TREOWRI,G22TRERFIO,G22USSARUB,G22USSDCOR,G22USSILIN,G22USSLSCO,G22USSOWRI,G22USSRLAX,GCAJ1NFOR,GCAJ1NWES,GCAJ1NWRI,GCAJ2NGIB,GCAJ2NWRI,GCAJ3NBUL,GCAJ3NWRI,GCON01DTIT,GCON01LCAV,GCON01RROB,GCON02ABES,GCON02DKRA,GCON02LBAB,GCON02RAMO,GCON03DLEE,GCON03RBEC,GCON04DHOR,GCON04RPET,GSCJANBEL,GSCJANWRI,GSCJENPAR,GSCJENWRI,GSL001DMON,GSL001IMCA,GSL001RBRI,GSL002DCHR,GSL002LBED,GSL002RKAS,GSL003DTOR,GSL003RLEM,GSL004LBUR,GSL004RMCA,GSL005DMIL,GSL005LMOR,GSL005RQUI,GSL006DSUM,GSL006RRIO,GSL007DMIL,GSL007RPAL,GSL008DNGU,GSL008RLOG,GSL009DYEA,GSL009RFLE,GSL010DNGU,GSL010RHER,GSL011DDUR,GSL011RKRA,GSL012DCAR,GSL012RLAR,GSL013DRUC,GSL013RHIB,GSL014DMOS,GSL014RSTA,GSL015DWAT,GSL015RBAN,GSL016DGON,GSL016RHOL,GSL017DTHO,GSL017RPAW,GSL018DCON,GSL018RDEC,GSL019RYUR,GSL020DORE,GSL020LLAR,GSL020RVAU,GSL021DMAR,GSL021RPET,GSL022DRAM,GSL022RHAR,GSL023DBRI,GSL023LMAN,GSL023RGAL,GSL024DPET,GSL024RKIN,GSL025DLAR,GSL025RKUM,GSL026LMIT,GSL026RDEL,GSL027DTAY,GSL027RORT,GSL028DDSI,GSL028RBRO,GSL029DCOH,GSL029RKNI,GSL030DAND,GSL030LMCG,GSL030RROD,GSL031RDIC,GSL032RHAN,GSL033DGAR,GSL033RGUR,GSL034DBIL,GSL034RBUT,GSL035DGOR,GSL035LROB,GSL035RJON,GSL036RHAF,GSL037DBAC,GSL037LTED,GSL037RDEA,GSL038RKOE,GSL039DNOB,GSL039RGRA,GSL040DMCD,GSL040LTOL,GSL040RONE,GSL041DJAU,GSL041LMCN,GSL041RBOD,GSL042DBRO,GSL042RFAC,GSU02DFLO,GSU02RHEN,GSU08DLOO,GSU08RPAU,GSU09DSCH,GSU09RBRO,GSU10DDON,GSU10LCUN,GSU10RGRA,GSU12DPAZ,GSU12RARR,GSU13DDAL,GSU13RBUE,GSU14RHAN,GSU16DSIM,GSU16RKRA,GSU17RTIT,GSU20DFOU,GSU20LMIL,GSU20RSTO,GSU21DOHR,GSU21RLAR
Churchill-Precinct 09,001,Churchill,Precinct 09,115,14,252,83,8,10,299,6,90,8,5,295,7,84,3,3,12,293,9,100,4,9,282,257,142,269,130,244,154,12,88,9,12,284,2,98,1,4,4,294,92,187,88,276,77,264,91,0,0,0,4,77,3,318,0,0,0,0,268,90,272,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0
Churchill-Precinct 10,001,Churchill,Precinct 10,167,39,474,118,6,15,559,8,126,12,13,546,3,122,8,6,15,551,10,154,3,12,524,474,218,496,201,444,256,10,132,7,14,535,0,145,3,5,9,544,172,313,174,518,130,483,160,0,0,0,6,102,7,584,0,0,0,0,507,142,513,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0
Churchill-Precinct 11,001,Churchill,Precinct 11,173,40,466,122,13,14,572,15,126,15,14,553,7,114,8,4,20,571,17,148,7,11,537,472,241,495,221,471,236,11,136,10,24,538,2,138,5,5,9,565,152,310,187,496,158,468,187,0,0,0,13,110,8,591,0,0,0,0,501,156,503,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0
Churchill-Precinct 12,001,Churchill,Precinct 12,76,18,152,50,7,16,187,3,56,7,8,186,3,44,0,5,14,192,6,64,6,7,176,162,94,171,84,155,104,2,58,9,12,177,1,60,4,2,3,189,52,123,61,180,57,170,68,0,0,0,4,47,9,196,0,0,0,0,180,59,178,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0
Churchill-Precinct 13,001,Churchill,Precinct 13,90,19,272,48,9,18,321,4,55,6,12,321,7,49,1,5,13,321,15,78,2,5,297,297,95,304,87,271,121,7,68,3,12,306,2,61,0,1,8,327,81,184,101,294,70,283,82,0,0,0,4,41,6,345,0,0,0,0,298,73,305,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0
Churchill-Precinct 14,001,Churchill,Precinct 14,115,28,330,72,12,14,400,7,84,6,9,396,6,73,6,7,13,397,19,96,7,7,371,335,154,343,148,327,167,13,79,14,12,383,3,89,8,2,3,398,116,218,109,345,98,332,113,0,0,0,6,72,8,413,0,0,0,0,349,93,347,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Churchill-Precinct 15,001,Churchill,Precinct 15,123,30,339,87,13,16,404,6,94,12,8,408,6,94,2,8,16,397,16,113,4,12,381,368,149,376,141,333,185,15,96,14,19,378,3,101,6,7,7,406,125,200,137,341,113,339,119,0,0,0,12,79,9,427,0,0,0,0,343,115,339,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0
Churchill-Precinct 16,001,Churchill,Precinct 16,167,19,180,139,12,15,226,4,145,9,22,214,8,130,2,16,21,215,13,158,5,11,205,200,184,193,190,184,196,13,136,10,21,210,1,162,9,7,10,207,66,193,89,260,84,261,86,0,0,0,8,146,10,228,0,0,0,0,260,86,259,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0
Churchill-Precinct 17,001,Churchill,Precinct 17,247,43,504,167,27,13,636,25,178,20,16,611,18,159,13,18,22,618,35,198,9,10,596,504,320,521,304,459,370,22,181,16,28,594,9,193,15,8,14,612,164,395,194,584,166,574,178,0,0,0,15,153,19,656,0,0,0,0,568,177,585,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0
Churchill-Precinct 18,001,Churchill,Precinct 18,248,61,583,173,14,31,722,13,174,14,24,722,7,176,5,9,33,714,12,201,12,24,692,614,318,637,297,562,369,10,191,14,28,693,5,193,6,9,11,725,204,411,224,654,181,623,206,0,0,0,7,157,11,769,0,0,0,0,644,189,653,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0
Churchill-Precinct 19,001,Churchill,Precinct 19,119,23,309,82,7,11,380,9,93,6,7,369,6,85,5,4,10,371,10,108,3,6,354,323,147,329,140,290,180,11,101,3,10,354,2,99,3,2,4,375,93,242,102,318,96,322,93,0,0,0,7,75,3,393,0,0,0,0,326,96,334,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0
Clark-1000,003,Clark,1000,209,19,210,184,6,11,251,3,195,4,7,247,4,188,1,3,7,253,8,204,2,9,234,186,254,206,233,210,230,10,205,12,16,213,1,205,5,3,4,239,106,212,77,304,86,302,92,195,9,250,0,0,0,0,0,0,0,0,311,89,307,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1001,003,Clark,1001,348,18,283,318,11,10,325,4,327,9,4,325,4,329,3,5,7,320,6,349,5,6,301,257,394,294,358,319,333,10,341,10,15,288,2,343,3,6,7,311,175,316,120,440,142,437,148,0,0,0,0,0,0,0,337,326,0,0,455,130,442,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,322,0,0,0,0,0,0,0,0,0,0,0
Clark-1002,003,Clark,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Clark-1003,003,Clark,1003,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1004,003,Clark,1004,445,17,188,444,14,17,201,5,438,16,15,207,5,431,11,11,19,199,16,448,7,17,189,130,525,138,517,178,477,18,432,12,19,197,4,453,10,0,10,207,163,282,162,425,173,429,175,0,0,0,0,0,0,0,451,226,0,0,449,155,424,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,29,201,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1005,003,Clark,1005,433,26,342,406,12,22,383,7,424,12,17,374,6,404,5,5,16,391,13,433,4,13,369,263,521,280,497,300,492,16,421,10,16,365,4,431,2,9,14,374,181,343,188,510,195,494,205,0,0,0,0,0,0,0,417,394,0,0,519,182,510,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,32,370,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1006,003,Clark,1006,484,20,314,458,16,22,351,7,474,17,11,337,6,469,5,11,17,344,8,482,9,21,328,229,586,262,561,282,541,11,473,15,16,330,4,495,5,5,8,333,184,393,179,524,220,535,211,0,0,0,0,0,0,0,490,348,0,0,562,186,532,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1007,003,Clark,1007,716,31,339,686,14,30,375,5,711,16,12,369,8,678,13,22,22,363,17,703,10,24,354,237,831,270,807,350,723,15,690,19,28,355,3,714,12,8,18,356,318,456,210,704,260,715,251,0,0,0,0,0,0,0,712,396,0,0,741,227,689,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1008,003,Clark,1008,895,34,552,849,24,41,599,8,902,27,15,582,10,853,13,18,40,592,22,906,12,29,558,397,1084,415,1074,508,987,30,862,19,36,573,12,903,10,6,19,585,358,660,303,969,327,966,333,0,0,0,0,0,0,0,899,612,0,0,1012,300,969,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1009,003,Clark,1009,451,29,409,394,12,18,482,6,418,8,9,470,7,402,7,7,13,472,17,426,6,11,446,398,483,434,452,460,423,11,421,15,21,438,2,425,8,3,7,466,186,467,168,612,200,593,215,0,0,0,0,0,0,0,425,478,0,0,633,179,608,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,23,465,0,0,0,0,0,0,0,0,0,0,0,423,475,0,0,0,0,0,0,0,0,0,0,0
Clark-1010,003,Clark,1010,116,8,71,112,5,8,77,0,115,4,4,80,1,110,3,4,7,77,1,113,5,7,77,52,146,51,145,73,124,1,112,4,7,76,0,122,0,3,2,76,37,102,37,132,43,133,44,119,8,75,0,0,0,0,0,0,0,0,139,38,133,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,83,0,0,0,0,0,0,0,0,0,0,0
Clark-1011,003,Clark,1011,73,0,38,72,0,0,43,2,71,1,3,39,0,72,2,0,1,40,1,72,1,3,39,32,83,31,84,47,69,1,72,0,3,40,0,71,2,0,2,41,26,55,23,76,29,78,26,0,0,0,0,0,0,0,72,44,0,0,80,25,75,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,39,0,0,0,0,0,0,0,0,0,0,0
Clark-1012,003,Clark,1012,567,42,768,480,11,32,880,6,510,2,12,880,7,512,3,6,13,867,8,549,4,22,820,699,654,795,548,855,503,15,558,14,51,763,2,543,2,3,7,856,316,653,227,875,269,854,296,530,9,860,0,0,0,0,0,0,0,0,916,258,892,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,13,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,15,885,0,0
Clark-1014,003,Clark,1014,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1015,003,Clark,1015,762,39,534,709,18,34,600,5,740,18,20,589,7,714,13,9,29,595,14,751,8,17,576,441,882,480,843,573,761,18,732,19,32,568,9,740,5,8,15,595,262,694,268,899,307,908,304,0,0,0,0,0,0,0,747,608,0,0,927,286,870,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,25,596,0,0,0,0,0,0,0,0,0,0,0,734,602,0,0,0,0,0,0,0,0,0,0,0
Clark-1016,003,Clark,1016,159,8,180,155,1,4,196,1,152,3,6,198,2,149,0,4,7,198,4,159,0,6,190,154,198,179,175,204,153,6,156,4,8,184,1,162,2,1,7,189,68,218,49,266,52,262,58,0,0,0,0,0,0,0,158,198,0,0,264,57,264,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,195,0,0,0,0,0,0,0,0,0,0,0
Clark-1038,003,Clark,1038,608,21,444,562,8,32,488,6,598,11,16,469,7,565,5,7,18,490,9,608,3,18,461,351,711,419,642,441,622,17,588,4,30,451,2,596,9,6,11,479,249,503,229,726,234,718,245,0,0,0,0,0,0,0,595,488,0,0,740,225,717,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,488,0,0,0,0,573,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1039,003,Clark,1039,942,57,962,873,16,43,1050,7,913,14,19,1059,11,862,6,16,34,1065,17,935,12,29,999,786,1131,919,991,999,905,25,934,18,59,956,4,932,5,7,20,1048,418,918,385,1279,388,1237,433,0,0,0,0,0,0,0,905,1079,0,0,1301,399,1261,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,1059,0,0,0,0,869,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-1063,003,Clark,1063,450,21,342,427,16,21,380,6,442,10,10,379,7,424,5,15,19,377,10,442,13,15,366,315,499,350,462,393,428,21,432,22,19,351,4,447,5,10,8,377,176,425,148,551,174,548,181,0,0,0,0,0,0,0,447,392,0,0,571,163,557,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,21,382,0,0,0,0,0,0,0,0,0,0,0,442,396,0,0,0,0,0,0,0,0,0,0,0
Clark-1067,003,Clark,1067,39,5,50,35,1,2,59,1,34,2,2,59,2,32,2,1,4,57,1,36,2,2,57,49,49,60,37,60,36,2,33,3,5,54,0,35,0,0,3,60,20,40,28,57,25,52,33,0,0,0,0,0,0,0,36,62,0,0,54,29,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,62,0,0
Clark-1072,003,Clark,1072,54,8,103,50,2,4,125,4,47,6,3,119,1,45,2,4,2,127,8,47,3,2,121,93,86,92,85,72,103,10,46,5,6,113,4,49,5,4,4,115,35,85,53,116,55,115,54,0,0,0,0,0,0,0,51,126,0,0,119,53,115,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,127,0,0
Clark-1074,003,Clark,1074,530,34,602,491,20,20,672,14,511,10,16,665,12,491,11,13,25,663,16,521,8,22,651,445,729,448,732,477,708,18,500,15,26,653,9,523,7,8,15,660,267,507,299,742,323,745,325,0,0,0,0,0,0,0,518,690,0,0,783,293,735,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,26,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,32,675,0,0
